�û�ID,�û��ͻ�,����,��ծ��,������,��������
79718,0,55,0.346724184,3708,0
1846,1,55,0.025398541,3700,0
8060,0,55,0.254796001,3700,4
38045,0,55,0.999729803,3700,0
49702,0,55,0.789516347,3700,0
67930,0,55,0.947311537,3700,4
88601,0,55,0.898946231,3700,2
123570,0,55,0.270737638,3700,0
147834,0,55,0.402053499,3700,0
48949,1,55,0.698945091,3696,0
32244,0,55,0.398591931,3692,1
25450,0,55,0.43194784,3680,0
28919,0,55,0.649280087,3680,0
146010,0,55,0.876472199,3650,1
10996,0,55,0.289986283,3644,1
79443,0,55,0.704345435,3635,1
27957,0,55,0.210236654,3633,0
112252,0,55,0.424600991,3633,0
10539,0,55,0.196035242,3631,0
146154,0,55,0.017403315,3619,0
47000,0,55,0.384487535,3609,1
33591,0,55,0.244801774,3606,2
2493,0,55,0.396001111,3600,0
21102,0,55,0.242154957,3600,1
23800,0,55,0.666203832,3600,0
25813,0,55,0.003610108,3600,0
31049,0,55,0.199666759,3600,0
37632,0,55,0.925020828,3600,0
46575,0,55,0.163287976,3600,0
60965,0,55,0.5217995,3600,1
68529,0,55,0.385726187,3600,0
74617,0,55,0.490419328,3600,0
134894,0,55,0.419605665,3600,0
135402,0,55,0.018883643,3600,0
140334,0,55,0.725076368,3600,2
37214,0,55,0.221450403,3598,1
51614,0,55,0.631227387,3592,2
8642,0,55,0.080546265,3587,1
12487,0,55,0.211377579,3585,2
131666,0,55,0.684239888,3584,2
17663,0,55,0.393136161,3583,2
18425,0,55,2.601283482,3583,0
64644,0,55,0.694475446,3583,1
27721,0,55,0.023210291,3575,0
35211,0,55,0.063080822,3550,0
87873,0,55,0.493382146,3550,1
128984,0,55,0.723368183,3538,0
52082,0,55,0.058540724,3535,0
101067,0,55,0.12404418,3530,1
1486,1,55,0.490218316,3526,1
107942,0,55,0.585345072,3520,1
86615,0,55,0.138715179,3517,0
137645,0,55,0.4831813,3507,1
759,0,55,0.540702656,3500,2
1381,0,55,0.363039132,3500,0
14196,0,55,0.523279063,3500,0
14396,0,55,0.946301057,3500,2
16884,0,55,0.429305913,3500,0
24897,0,55,0.541559554,3500,0
42633,0,55,0.44501571,3500,1
49379,0,55,0.228506141,3500,2
54135,0,55,0.69151671,3500,0
58372,1,55,1.1302485,3500,1
64560,0,55,0.998857469,3500,0
67035,0,55,0.525564125,3500,0
67453,1,55,0.135104256,3500,1
69077,0,55,0.917737789,3500,1
71338,0,55,0.204227364,3500,0
94378,0,55,0.938017709,3500,3
99732,0,55,0.775778349,3500,1
112730,0,55,0.298200514,3500,0
118348,0,55,0.136246787,3500,0
129874,0,55,0.760068552,3500,2
138411,1,55,0.103399029,3500,1
23689,0,55,0.758936231,3496,0
124261,0,55,0.094447624,3493,0
56616,0,55,0.898911798,3491,0
23381,0,55,0.542461005,3461,0
97425,0,55,0.489884393,3459,0
142587,0,55,0.097214161,3445,0
149370,0,55,0.008440047,3435,3
140777,0,55,0.843768286,3417,1
12294,0,55,0.213321596,3407,0
8040,0,55,0.437683715,3401,0
9614,0,55,0.503969421,3400,0
70179,0,55,0.465745369,3400,4
81685,0,55,0.448691561,3400,0
64954,1,55,0.512904183,3370,0
59550,0,55,0.36347359,3350,0
69411,0,55,0.139361385,3350,1
11906,0,55,0.324469674,3346,0
68556,0,55,0.537031484,3334,0
25579,0,55,2.428914217,3333,0
31026,0,55,0.637672466,3333,2
83519,0,55,0.418716257,3333,1
102678,0,55,0.392921416,3333,0
104276,0,55,0.00119976,3333,0
120002,1,55,0.523095381,3333,2
96504,1,55,0.648226097,3325,0
133421,0,55,0.32068654,3320,2
5955,0,55,0.151469252,3300,0
57833,0,55,0.199333535,3300,1
58278,0,55,0.403817025,3300,1
82055,0,55,0.548015753,3300,1
114648,0,55,0.009090909,3299,0
7659,0,55,0.010324932,3292,0
29126,0,55,0.897537245,3288,1
115950,0,55,0.640380485,3258,0
134969,0,55,0.54712926,3256,0
90116,1,55,1.076237319,3252,0
194,0,55,0.156259612,3250,4
26131,0,55,0.144878499,3250,0
76038,0,55,0.022762227,3250,0
98551,0,55,0.220547524,3250,0
102118,1,55,0.042756075,3250,1
143137,0,55,0.481082744,3250,0
146889,0,55,0.203629652,3250,0
110563,0,55,0.037892791,3245,0
137001,0,55,1.240930233,3224,0
145180,0,55,0.134059098,3214,0
140012,0,55,0.244942421,3212,1
31899,0,55,0.828811974,3206,0
9638,0,55,0.506091846,3200,1
32618,0,55,0.212121212,3200,2
41946,0,55,0.530771634,3200,0
51167,0,55,0,3200,0
58433,0,55,1.199625117,3200,0
65152,0,55,0.685723211,3200,1
83497,0,55,0.714776632,3200,1
88385,0,55,0.333645736,3200,2
105226,1,55,0.086535458,3200,1
112835,0,55,0.394564199,3200,0
125514,0,55,0.920024992,3200,1
50915,0,55,0.081766917,3191,0
75247,1,55,0.821978022,3184,1
79544,0,55,0.542308902,3178,0
92839,0,55,0.938131313,3167,0
105841,0,55,0.668244949,3167,0
453,0,55,0.454057468,3166,0
69463,0,55,0.440164193,3166,2
138482,0,55,0.800379027,3165,0
77997,0,55,0.526015228,3151,0
37062,0,55,0.373532212,3150,1
139353,0,55,0.41433121,3139,0
82490,0,55,0.254876879,3126,0
26430,0,55,0.722670106,3100,0
37894,0,55,0.490809416,3100,0
109387,1,55,0.299903257,3100,0
117490,0,55,0.504998388,3100,0
56344,1,55,0.810277957,3093,0
43960,0,55,0.234007833,3063,1
22673,0,55,0.624959164,3060,2
2306,0,55,0.236357659,3041,0
5384,0,55,0.086813548,3040,1
46294,0,55,1.596185465,3040,0
31111,0,55,0.159525379,3033,0
31303,0,55,0.372425249,3009,0
11324,0,55,0.137287571,3000,0
15830,0,55,0.936687771,3000,0
15981,0,55,0.868377208,3000,2
18297,0,55,0.40853049,3000,3
26881,0,55,3.20793069,3000,2
33822,1,55,1.162945685,3000,2
37775,0,55,0.056981006,3000,0
38012,0,55,0.038987004,3000,1
43535,0,55,0.098967011,3000,0
59409,0,55,0.952015995,3000,1
59609,0,55,0.519826724,3000,1
62540,0,55,0.215261579,3000,0
70528,0,55,0.04431856,3000,0
74002,0,55,3.959013662,3000,0
79492,0,55,0.724425192,3000,0
89992,0,55,0.034988337,3000,0
93805,1,55,0.156947684,3000,0
104210,0,55,0.681772742,3000,0
115557,1,55,0.251582806,3000,2
116193,0,55,0.935688104,3000,0
116450,0,55,0.230589803,3000,0
124710,0,55,0.005664778,3000,0
126639,0,55,0.551482839,3000,1
133181,0,55,0.422192602,3000,0
138628,0,55,0.20793069,3000,0
145444,0,55,0.683105631,3000,0
146634,0,55,0.188937021,3000,2
149519,0,55,0.743085638,3000,0
61295,0,55,0.53626595,2977,0
111032,0,55,0.204790823,2963,1
30856,0,55,0.274231678,2960,1
99548,0,55,0.281367521,2924,2
55578,0,55,0.804035568,2923,0
95611,0,55,0.588215142,2918,0
99210,0,55,0.512337217,2917,0
108676,0,55,0.294037012,2917,0
143267,0,55,0.202878684,2917,0
63426,0,55,0.423380185,2916,0
71665,0,55,0,2916,0
108239,0,55,0.289338361,2916,0
140064,0,55,0.498800137,2916,0
46411,0,55,0.553602206,2900,0
73745,0,55,0.368838332,2900,0
89562,0,55,0.261714682,2880,0
147557,0,55,0.664699757,2880,0
107851,0,55,0.534428521,2860,0
101083,0,55,0.064335664,2859,0
83392,0,55,0.519412382,2858,2
91249,0,55,0.490724536,2856,0
140949,0,55,0.929271709,2855,0
37169,0,55,0.689231848,2850,0
73339,1,55,0.729919327,2850,0
63390,0,55,0.156404812,2825,0
52523,0,55,0.360667377,2816,0
116434,0,55,0.122550766,2806,3
4506,0,55,0.754016423,2800,1
78043,0,55,0.762584791,2800,0
81795,0,55,0.673330953,2800,0
82780,0,55,0.221349518,2800,0
113573,0,55,0.803284541,2800,1
142270,0,55,0.527311674,2800,0
22182,0,55,0.896131805,2791,1
128082,0,55,0.450431034,2783,0
2033,1,55,0.305395683,2779,0
92452,0,55,0.446164926,2776,1
5440,0,55,0,2770,0
143861,0,55,0.338628159,2769,0
77289,0,55,0.396583061,2750,1
116778,1,55,0.793529626,2750,3
48321,0,55,0.426277372,2739,0
111425,0,55,0.002208318,2716,0
51946,0,55,0.390180879,2708,0
7626,0,55,0.566456868,2700,0
54310,0,55,0.112180674,2700,0
89333,0,55,0.58496853,2700,0
93426,0,55,0.309885228,2700,0
98512,0,55,0.583487597,2700,2
143908,0,55,0.021843762,2700,0
56329,0,55,0.206372731,2698,1
93471,0,55,0.460506706,2683,0
104933,0,55,0.443740686,2683,0
147918,0,55,0.465124953,2680,0
8106,0,55,0.734678625,2675,0
15276,0,55,0.144618834,2675,0
39820,0,55,0.822496263,2675,0
6653,0,55,1.209223847,2666,3
53433,0,55,0.311211099,2666,0
64381,0,55,0.519685039,2666,0
64394,0,55,0.509186352,2666,0
143278,0,55,0.641863961,2660,0
74139,0,55,0.145228216,2650,0
83776,0,55,0.079017013,2644,2
23391,0,55,1.260886028,2640,0
103187,1,55,0.012121212,2639,1
19342,0,55,1.403195131,2628,0
56895,0,55,0.31721249,2625,0
5337,0,55,0.436370627,2600,1
25035,0,55,0.180315263,2600,0
34998,0,55,0.772395233,2600,2
36872,0,55,0.189926951,2600,0
44378,0,55,1.025374856,2600,0
74806,0,55,0.482122261,2600,0
80132,1,55,0.001922338,2600,0
81725,0,55,0.31064975,2600,0
91849,1,55,0.276816609,2600,0
102209,0,55,0.443291042,2600,0
107606,0,55,0.389850058,2600,0
107718,0,55,0.828143022,2600,1
109250,1,55,0.008073818,2600,0
117649,0,55,0.190695886,2600,1
125687,0,55,0,2600,1
112033,1,55,0.423597679,2584,0
121212,0,55,0.340186191,2577,0
20971,0,55,0.509176103,2560,0
10829,0,55,0.195703125,2559,0
491,0,55,0.412779302,2550,0
105989,0,55,0.227361819,2550,0
99823,0,55,0.685940594,2524,2
51696,0,55,0.891709639,2520,1
14876,0,55,0.329622266,2514,2
109821,0,55,0.558659218,2505,1
130219,0,55,0.282521947,2505,2
64683,1,55,0.399280576,2501,0
4281,0,55,0.849660136,2500,1
9063,0,55,0.023990404,2500,0
17184,0,55,0.796881248,2500,1
21406,0,55,0.579368253,2500,2
28325,0,55,0.969212315,2500,1
30007,1,55,1.608956417,2500,1
33576,0,55,1.305477809,2500,2
42166,0,55,0.113954418,2500,0
42329,0,55,0.656137545,2500,0
43151,0,55,1.578168733,2500,0
47303,0,55,0.527788884,2500,0
50468,0,55,0.00119952,2500,1
51928,0,55,1.296681327,2500,0
66085,1,55,2.323870452,2500,2
74445,0,55,0.366253499,2500,1
87674,0,55,0.18592563,2500,0
96061,0,55,0.479008397,2500,0
99640,0,55,0.584966014,2500,0
114399,0,55,0.488604558,2500,1
114639,0,55,0.371851259,2500,0
122036,1,55,0.168732507,2500,1
127930,0,55,0.027588964,2500,0
131040,0,55,0.592163135,2500,0
143155,0,55,1.31507397,2500,0
145701,0,55,0.443022791,2500,0
147907,0,55,0.485005998,2500,0
107038,0,55,0.222989439,2461,0
89080,0,55,0.048859935,2455,1
49911,0,55,2.19502244,2450,0
149387,0,55,0.238738739,2441,1
38550,0,55,0.847603441,2440,0
147916,0,55,0.193814433,2424,0
82375,0,55,0.418902187,2422,1
75135,0,55,1.048820852,2416,0
130922,0,55,0.410426148,2416,0
2190,0,55,0.018325698,2400,0
6422,1,55,0.062473969,2400,1
13528,0,55,0.927113703,2400,0
15704,0,55,0.4060808,2400,1
19216,0,55,0.352353186,2400,1
34246,0,55,0.296126614,2400,3
50950,0,55,0.123281966,2400,0
55149,0,55,0.481466056,2400,0
66917,0,55,1.171595169,2400,0
82887,0,55,1.255310287,2400,1
93779,1,55,0.294877135,2400,0
148495,0,55,0.426905456,2400,0
11652,0,55,1.249583333,2399,0
52937,0,55,0.005892256,2375,0
136968,0,55,0.927035006,2370,0
6901,0,55,0.343015805,2340,0
92406,0,55,0.371036847,2333,3
117250,0,55,0.032990574,2333,0
60857,0,55,0.412371134,2327,1
118002,0,55,0.886119467,2326,0
35547,0,55,0.836989247,2324,0
44754,0,55,0.349935037,2308,0
77318,0,55,0.787576021,2301,0
66206,0,55,0.065189048,2300,0
94415,1,55,0.426770969,2300,0
102013,0,55,0.007388092,2300,0
4382,0,55,1.306042032,2283,0
25537,1,55,0.334221039,2252,1
60826,0,55,1.878276322,2250,0
21954,1,55,1.390200445,2244,1
50485,0,55,0.040697674,2235,0
36295,0,55,0.83833408,2232,1
30694,0,55,0.618809632,2200,0
36887,0,55,0.419354839,2200,0
43791,0,55,0.269877328,2200,0
101000,0,55,0.973194003,2200,1
127741,0,55,0.153112222,2200,0
135539,1,55,0.268896015,2182,0
130591,0,55,0.313159101,2180,1
148540,1,55,0.300779459,2180,2
115876,0,55,1.471750115,2176,0
62715,0,55,0.748158379,2171,0
39680,0,55,1.796586716,2167,3
74070,0,55,0.948800738,2167,0
1964,0,55,0.133364098,2166,1
85126,0,55,0.503461006,2166,0
140313,0,55,0.16751269,2166,1
138472,0,55,0.262014787,2163,0
94657,0,55,2.259137769,2133,0
101280,1,55,0.736346516,2123,1
38769,0,55,0.028964862,2105,0
126435,0,55,0.119410086,2101,0
85568,1,55,1.073774393,2100,0
101537,0,55,0.08329367,2100,0
34907,0,55,0.000477783,2092,0
23367,0,55,0.172727273,2089,0
108076,0,55,0.246641075,2083,3
119399,0,55,2.196257198,2083,0
53238,0,55,0.379814725,2050,0
100998,0,55,0.760604583,2050,1
146608,0,55,0.630754163,2041,0
62499,0,55,0.6952895,2037,1
8499,0,55,1.080550098,2035,0
38578,0,55,0.64194499,2035,0
431,0,55,0.725137431,2000,0
7592,0,55,0.875062469,2000,0
16143,0,55,0.570214893,2000,2
16994,0,55,1.732633683,2000,0
26533,0,55,0.306346827,2000,0
31798,0,55,0.291354323,2000,0
43171,0,55,0.011994003,2000,0
50063,0,55,4.968015992,2000,0
59041,1,55,0.099950025,2000,1
59783,0,55,0.455272364,2000,0
75823,0,55,0.008495752,2000,0
80110,0,55,0.937031484,2000,0
108591,1,55,0.255372314,2000,2
124933,0,55,0.500749625,2000,0
128041,1,55,0.022988506,2000,2
26225,0,55,0.947473737,1998,1
74466,0,55,0.512846348,1984,0
102795,0,55,0.261616162,1979,0
26543,0,55,0.37525355,1971,0
55686,0,55,0.716827656,1966,1
51432,0,55,0.462327012,1950,0
94616,0,55,0.566358025,1943,0
24424,0,55,0.420998456,1942,1
47496,0,55,0.948480165,1940,2
70527,0,55,0.309734513,1920,0
83982,0,55,1.055208333,1919,0
106654,0,55,2.557823129,1910,0
6502,1,55,2.055234087,1900,0
66692,0,55,0.517622304,1900,0
93836,0,55,0.597054182,1900,0
30513,0,55,0.5152,1874,0
31031,1,55,1.402485143,1850,0
5416,0,55,0.835332606,1833,0
3740,0,55,0.363686841,1800,0
4487,0,55,1.008883953,1800,0
38482,1,55,1.180455303,1800,0
40809,0,55,0.200444198,1800,1
46946,0,55,0.008883953,1800,0
56471,1,55,0.484175458,1800,0
59518,0,55,1.421987785,1800,1
72417,0,55,0.744031094,1800,0
75516,0,55,0.069961133,1800,0
90540,0,55,0.223209328,1800,1
102221,0,55,0.092726263,1800,0
134137,0,55,2.249861188,1800,0
149904,1,55,0.337034981,1800,1
10115,0,55,0.632925473,1797,0
50694,0,55,0,1793,0
28296,0,55,0.225462703,1782,0
126330,0,55,0.127815315,1775,1
146004,0,55,0.483152484,1750,2
147008,0,55,0.29240434,1750,0
132475,0,55,0.202633085,1746,0
17952,0,55,0.618338109,1744,0
58574,0,55,0.337946943,1733,0
93458,0,55,0.42242882,1720,0
53506,0,55,1.143445032,1700,0
70163,0,55,1.173427396,1700,2
121351,0,55,0.01175779,1700,0
24351,1,55,0.002458513,1626,0
12880,0,55,0.335620711,1602,0
29263,0,55,1.201124297,1600,1
30155,0,55,1.509056839,1600,0
97131,0,55,0.434728295,1600,1
103464,0,55,0.379138039,1600,0
111322,0,55,1.174890693,1600,1
119562,0,55,0.529044347,1600,1
17528,0,55,0.011979823,1585,1
133814,0,55,0.329968454,1584,1
99245,0,55,0.792536369,1580,0
47116,0,55,0.922880816,1568,0
135932,0,55,1.043478261,1540,1
140637,0,55,3.659312135,1540,4
113602,0,55,0.001953125,1535,0
5928,0,55,0.26802097,1525,1
12092,0,55,0.826315789,1519,0
43801,1,55,0.119253831,1500,0
46609,0,55,0.399733511,1500,0
73145,0,55,1.514323784,1500,0
138684,0,55,1.139377537,1477,0
132444,0,55,0.39348711,1473,0
101607,0,55,0,1468,3
20814,0,55,7.019164956,1460,0
9939,0,55,0.305306685,1450,1
32144,1,55,0.004824259,1450,0
69994,0,55,0.941802697,1408,2
85030,0,55,0.743954481,1405,0
9065,0,55,0.659528908,1400,1
33519,0,55,0.243397573,1400,0
36971,0,55,1.039971449,1400,0
57321,0,55,0.198429693,1400,0
96404,0,55,0.003568879,1400,0
139578,0,55,0,1400,0
144993,0,55,0.005710207,1400,1
128837,0,55,0.567727609,1350,0
68406,0,55,1.580044676,1342,0
84681,0,55,1.330316742,1325,0
16170,0,55,1.285165257,1300,2
33453,1,55,1.111452729,1300,0
54236,0,55,0.306687164,1300,0
56434,0,55,1.201383551,1300,0
106605,0,55,0.105716523,1276,0
533,0,55,0.127071823,1266,0
144851,0,55,3.269384492,1250,2
38919,0,55,0.85203252,1229,0
3269,0,55,1.520953164,1216,0
4998,0,55,1.205276175,1212,0
41114,1,55,1.768526228,1200,0
66190,0,55,1.01498751,1200,0
80092,0,55,0.058284763,1200,0
25231,0,55,1.266609881,1173,1
122752,1,55,0,1163,2
41983,0,55,1.213261649,1115,0
9195,0,55,0.867393279,1100,3
4405,0,55,1.827522936,1089,1
76762,0,55,0.209864603,1033,0
1035,0,55,2.496503497,1000,2
6626,1,55,1.096903097,1000,1
59853,1,55,0,1000,0
67233,0,55,0.113886114,1000,0
70203,1,55,0,1000,0
94994,0,55,1.898101898,1000,0
95137,1,55,1.316683317,1000,0
104549,0,55,0.110889111,1000,0
123712,0,55,1.091908092,1000,0
147331,0,55,0.619380619,1000,0
9213,0,55,1.061928934,984,1
74845,0,55,0.661207779,976,0
114928,0,55,0.122302158,972,0
65513,0,55,0.034700315,950,0
143056,0,55,0.441833137,850,0
44536,0,55,3.920918367,783,1
96660,0,55,0,750,1
83345,0,55,0,727,0
61160,0,55,1.061340942,700,1
115692,0,55,5.089871612,700,0
115923,0,55,1.749283668,697,0
109041,0,55,0,669,0
114612,0,55,4.094311377,667,0
33332,0,55,1.541009464,633,0
139333,0,55,7.710482529,600,0
80313,1,55,0,575,0
131474,0,55,0.713043478,574,1
83422,0,55,0.036297641,550,0
18581,0,55,5.948103792,500,3
31140,0,55,3.640718563,500,0
37290,0,55,1.588822355,500,0
71554,0,55,5.996007984,500,2
83176,0,55,1.431137725,500,0
77313,1,55,1.376106195,451,3
45917,0,55,22.35294118,50,2
82926,0,55,0.823529412,50,3
10394,0,55,1615,1,0
17159,0,55,1082,1,2
20210,1,55,1962.5,1,0
25552,0,55,1428,1,0
37442,0,55,476.5,1,1
102001,0,55,3.5,1,1
109790,0,55,187,1,0
117210,0,55,600,1,0
128825,0,55,1850.5,1,0
1123,0,55,1,0,0
3604,0,55,724,0,0
30557,0,55,2160,0,2
40622,0,55,1097,0,1
45506,0,55,346,0,0
64713,0,55,132,0,0
68013,0,55,350,0,1
70533,0,55,5340,0,0
72732,0,55,1129,0,0
75355,0,55,2159,0,2
76741,0,55,1051,0,0
79015,0,55,1007,0,0
86274,1,55,1708,0,0
89433,0,55,1559,0,0
95969,0,55,1060,0,0
97112,0,55,27,0,2
98976,0,55,505,0,0
101319,0,55,959,0,0
102182,0,55,73,0,0
109511,0,55,54,0,0
109608,0,55,590,0,0
123063,0,55,11481,0,3
131448,0,55,839,0,0
141355,0,55,608,0,1
142950,0,55,2407,0,3
146020,0,55,6164,0,0
184,0,55,3144,,0
876,0,55,3063,,0
1147,1,55,773,,0
1818,0,55,3840,,0
1918,0,55,1663,,0
2013,0,55,2455,,0
2365,0,55,785,,0
2425,0,55,1540,,0
2470,0,55,1242,,1
2756,0,55,0,,0
3364,0,55,3009,,0
3448,0,55,2043,,1
3490,1,55,2459,,0
3563,0,55,2642,,3
3572,0,55,1178,,0
3620,0,55,29,,
3689,0,55,1604,,0
3827,0,55,0,,
3989,1,55,4239,,0
4700,0,55,43,,0
5355,1,55,866,,0
5371,0,55,23,,1
6127,0,55,1493,,0
6155,0,55,1678,,
6231,1,55,1504,,0
6320,0,55,99,,
6737,0,55,1019,,3
6766,0,55,1333,,0
6949,1,55,727,,0
7284,0,55,2310,,0
7368,0,55,26,,0
7379,0,55,151,,0
7404,0,55,3054,,
7470,0,55,647,,0
7819,0,55,292,,0
8259,0,55,867,,0
8434,0,55,1459,,2
8459,0,55,53,,0
8758,0,55,1931,,0
8775,0,55,700,,0
8946,0,55,74,,
9162,0,55,1806,,1
9400,0,55,1499,,1
9412,0,55,1375,,0
9536,0,55,1244,,0
9675,0,55,442,,0
9977,0,55,0,,0
10132,0,55,2022,,0
10253,0,55,704,,0
10656,0,55,1855,,1
10804,0,55,3150,,3
10841,0,55,1030,,0
10945,0,55,3608,,
12025,0,55,3887,,0
12367,0,55,489,,0
12397,0,55,5786,,4
12430,0,55,3074,,2
12947,0,55,3592,,0
12950,1,55,2776,,0
13006,0,55,66,,
13222,0,55,1343,,0
13239,0,55,53,,0
13864,0,55,2018,,0
13953,0,55,4864,,0
13995,0,55,1952,,0
14064,0,55,3495,,
14206,0,55,1040,,0
14449,0,55,3578,,0
14605,0,55,1055,,0
14855,0,55,830,,1
14961,1,55,1394,,0
15123,0,55,933,,0
15187,0,55,2189,,3
15525,0,55,2629,,0
15624,0,55,2536,,
15734,0,55,2549,,0
16378,0,55,825,,0
16739,0,55,2956,,
16937,0,55,589,,0
17020,0,55,1578,,0
17308,0,55,76,,0
17352,0,55,1575,,0
17596,0,55,1816,,
17712,0,55,3020,,0
17828,0,55,1180,,0
18028,0,55,2556,,2
18349,0,55,762,,3
18542,0,55,1156,,0
18710,0,55,0,,0
18831,0,55,2,,0
19267,0,55,1607,,0
19301,0,55,1555,,1
19859,0,55,10,,0
20020,0,55,1960,,0
20190,0,55,2926,,
20364,0,55,953,,
20816,0,55,1481,,3
20994,0,55,3414,,3
21085,0,55,4324,,2
21474,0,55,987,,0
21603,0,55,2510,,0
21703,0,55,555,,0
21857,0,55,2197,,0
22071,0,55,1109,,0
22075,0,55,6595,,0
22443,0,55,1976,,0
22896,0,55,3636,,0
23050,0,55,3092,,0
23343,0,55,2392,,
23409,0,55,1405,,0
23552,0,55,0,,0
24271,0,55,1177,,0
24664,0,55,51,,0
24684,0,55,4641,,0
24723,0,55,436,,0
24799,1,55,26675,,0
24999,0,55,3058,,0
25372,0,55,2009,,0
25403,0,55,3374,,1
25405,0,55,444,,0
25588,0,55,3301,,0
25951,0,55,2410,,1
26505,0,55,99,,0
26570,0,55,394,,0
26672,1,55,162,,0
26725,0,55,1944,,3
26779,0,55,3292,,0
26882,0,55,4836,,0
27038,0,55,1273,,0
27102,0,55,3798,,0
27168,0,55,4957,,2
27544,0,55,3538,,0
27928,1,55,439,,
28098,0,55,5634,,2
28581,0,55,4456,,0
28802,0,55,2896,,0
29196,0,55,3132,,0
29208,0,55,5366,,1
29283,0,55,63,,0
29486,0,55,23,,0
30378,0,55,1684,,0
30393,0,55,2488,,0
30471,1,55,52,,0
30908,0,55,852,,0
31281,0,55,0,,0
31540,0,55,400,,0
32181,0,55,2532,,2
32304,1,55,10527,,1
32396,0,55,331,,0
32896,0,55,5186,,0
32951,0,55,2077,,0
33398,0,55,3534,,0
33688,0,55,6069,,1
33729,0,55,2481,,0
33783,0,55,206,,0
33791,0,55,1425,,0
33916,0,55,1262,,0
34100,0,55,4391,,0
34200,1,55,1120,,0
34236,0,55,3169,,0
35067,1,55,41,,1
35165,0,55,2639,,1
35256,0,55,4462,,0
35426,0,55,5483,,0
35645,0,55,3619,,0
35654,0,55,4656,,2
35972,0,55,1650,,0
36027,1,55,2334,,3
36268,0,55,1866,,0
36510,0,55,0,,1
36572,0,55,404,,0
36715,0,55,1354,,0
36824,0,55,2173,,
37009,0,55,3235,,0
37194,0,55,1562,,2
37220,1,55,1975,,1
37342,0,55,2254,,0
37355,0,55,52,,0
37944,0,55,4603,,3
37989,0,55,356,,0
38226,0,55,1666,,0
38495,0,55,197,,
38588,0,55,2638,,0
38643,0,55,964,,1
38857,0,55,1377,,
38985,0,55,3443,,0
39213,0,55,2058,,2
39482,0,55,560,,0
39553,0,55,31,,0
39610,0,55,3657,,1
40628,0,55,2175,,0
40679,0,55,1140,,3
40915,0,55,0,,0
41065,0,55,4228,,0
41366,0,55,39,,0
41373,1,55,1678,,0
41595,0,55,1404,,0
41627,0,55,0,,0
41804,0,55,1327,,0
41818,0,55,514,,
41834,1,55,2178,,0
42201,0,55,4344,,0
42249,0,55,1044,,0
42778,0,55,9,,0
43059,0,55,5171,,0
43314,0,55,569,,0
43500,1,55,265,,0
43886,0,55,1420,,0
44588,0,55,56,,0
44704,0,55,1601,,0
44739,0,55,142,,0
45369,1,55,0,,0
45440,0,55,689,,
45565,0,55,1250,,0
45621,0,55,1253,,0
45754,0,55,2123,,0
45804,0,55,4913,,0
45907,0,55,1473,,
46183,0,55,2982,,0
46379,0,55,1195,,
46385,0,55,121,,0
46560,0,55,1813,,0
46567,0,55,621,,0
46854,0,55,2177,,
47245,0,55,975,,0
47379,0,55,1040,,0
47712,0,55,2480,,0
47765,0,55,1472,,0
48323,0,55,2205,,
48495,1,55,3953,,
48561,0,55,216,,2
48631,0,55,1685,,
48670,0,55,1538,,0
48754,0,55,2160,,2
48867,0,55,657,,0
48902,0,55,4486,,0
49372,0,55,2224,,1
49450,0,55,3503,,0
49937,0,55,4113,,2
50333,0,55,0,,
50750,0,55,1402,,1
50772,1,55,194,,2
50978,0,55,2856,,0
51182,0,55,4803,,0
51277,0,55,2211,,0
51620,0,55,31,,0
51894,0,55,2256,,0
52604,0,55,2137,,0
52809,0,55,2240,,0
53547,0,55,1932,,0
53737,0,55,1054,,0
54081,0,55,3064,,0
54188,0,55,3972,,1
54440,0,55,1175,,0
54501,0,55,0,,
54633,0,55,5539,,0
54736,0,55,2975,,0
54846,0,55,1665,,0
54858,0,55,1161,,
54864,0,55,1290,,0
55155,1,55,2296,,0
55241,0,55,366,,0
55289,0,55,20,,
55354,0,55,1966,,
55431,0,55,3813,,0
55571,0,55,4175,,0
55594,0,55,897,,2
55653,1,55,1277,,0
55730,0,55,15,,0
56029,0,55,2225,,0
56362,0,55,3639,,0
56569,0,55,1636,,1
56671,0,55,1185,,1
58125,0,55,1732,,0
58170,0,55,1115,,
58477,0,55,1265,,0
58888,0,55,358,,0
58896,0,55,1297,,
58921,0,55,1826,,0
59009,0,55,2484,,
59445,0,55,479,,0
59725,0,55,1594,,
60064,0,55,2252,,0
